City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
448,Utete,-7.986,38.758,73.87,85,100,3.44,TZ,2022-02-06 03:54:00
449,Najran,17.4924,44.1277,56.05,58,0,4.85,SA,2022-02-06 03:54:00
450,Skjervoy,70.0311,20.9714,30.79,69,99,20.27,NO,2022-02-06 03:54:01
451,Omsukchan,62.5333,155.8,-10.23,75,30,3.44,RU,2022-02-06 03:54:01
452,Aksha,50.2814,113.2867,16.0,71,24,5.86,RU,2022-02-06 03:54:01
453,Lyantonde,-0.4031,31.1572,63.21,80,100,2.01,UG,2022-02-06 03:54:02
454,Grover Beach,35.1216,-120.6213,57.76,47,0,4.61,US,2022-02-06 03:54:02
455,Chopinzinho,-25.8558,-52.5233,64.96,98,100,0.87,BR,2022-02-06 03:54:03
456,Hobyo,5.3505,48.5268,75.9,70,15,13.27,SO,2022-02-06 03:54:03
457,Ust-Maya,60.4167,134.5333,-16.26,91,100,1.83,RU,2022-02-06 03:55:03
458,Ilulissat,69.2167,-51.1,-11.11,83,100,7.78,GL,2022-02-06 03:55:04
459,Chapais,49.7834,-74.8492,-24.02,100,39,2.48,CA,2022-02-06 03:55:04
460,Constitucion,-35.3333,-72.4167,61.88,64,0,8.21,CL,2022-02-06 03:53:17
461,Shizuishan,39.2333,106.7694,23.34,23,100,5.44,CN,2022-02-06 03:55:05
462,Yulara,-25.2406,130.9889,87.64,18,0,6.91,AU,2022-02-06 03:55:05
463,Meulaboh,4.1363,96.1285,83.59,65,93,4.99,ID,2022-02-06 03:55:06
464,Edd,13.9297,41.6925,75.6,76,97,16.91,ER,2022-02-06 03:55:06
465,Asau,46.4333,26.4,30.4,91,30,7.02,RO,2022-02-06 03:55:06
466,Kushima,31.4583,131.2333,48.24,44,67,13.18,JP,2022-02-06 03:55:07
467,Bilibino,68.0546,166.4372,-14.1,83,23,4.5,RU,2022-02-06 03:55:07
468,Mahebourg,-20.4081,57.7,82.26,83,75,12.66,MU,2022-02-06 03:55:08
469,Sunrise Manor,36.2111,-115.0731,58.87,18,20,3.44,US,2022-02-06 03:55:08
470,Zambezi,-13.5432,23.1047,63.75,96,100,3.09,ZM,2022-02-06 03:55:08
471,Richards Bay,-28.783,32.0377,71.87,87,78,6.08,ZA,2022-02-06 03:55:09
472,San Jose,37.3394,-121.895,57.78,59,20,0.0,US,2022-02-06 03:52:27
473,Nizhniy Tsasuchey,50.5167,115.1333,10.78,76,5,6.85,RU,2022-02-06 03:55:09
474,Airai,-8.9266,125.4092,73.15,68,64,3.2,TL,2022-02-06 03:55:10
475,Fonte Boa,-2.4959,-66.2662,72.25,99,100,0.31,BR,2022-02-06 03:55:10
476,Urucara,-2.5364,-57.76,73.11,99,92,0.36,BR,2022-02-06 03:55:11
477,Lumeje,-11.55,20.7833,62.96,84,100,5.28,AO,2022-02-06 03:55:11
478,Madimba,-10.4,40.3333,75.45,86,100,9.64,TZ,2022-02-06 03:55:11
479,Mackenzie,55.2999,-123.1698,37.62,70,100,11.5,CA,2022-02-06 03:55:12
480,Ostrovnoy,68.0531,39.5131,14.07,83,100,28.32,RU,2022-02-06 03:55:12
481,Harrison,30.4091,-89.0436,33.15,90,0,7.61,US,2022-02-06 03:55:12
482,Mayumba,-3.432,10.6554,76.17,89,94,5.57,GA,2022-02-06 03:55:13
483,Kedougou,12.5579,-12.1743,75.78,27,0,0.0,SN,2022-02-06 03:55:13
484,Itoman,26.1247,127.6694,63.37,55,40,18.41,JP,2022-02-06 03:55:14
485,Sorland,67.667,12.6934,38.37,66,82,17.02,NO,2022-02-06 03:55:14
486,Rawlins,41.7911,-107.2387,28.62,74,98,12.08,US,2022-02-06 03:55:15
487,Freeport,40.6576,-73.5832,22.01,64,0,1.99,US,2022-02-06 03:50:34
488,Iqaluit,63.7506,-68.5145,-33.07,68,40,3.44,CA,2022-02-06 03:55:15
489,Lappeenranta,61.0587,28.1887,26.65,93,100,4.61,FI,2022-02-06 03:55:16
490,Moose Factory,51.2585,-80.6094,-18.42,69,0,3.44,CA,2022-02-06 03:55:16
491,Udachnyy,66.4167,112.4,-15.56,82,93,1.43,RU,2022-02-06 03:55:16
492,Penzance,50.1186,-5.5371,52.81,88,100,38.3,GB,2022-02-06 03:55:17
493,Okha,53.5739,142.9478,3.85,87,100,20.07,RU,2022-02-06 03:55:17
494,Shu,43.5983,73.7614,35.22,37,99,3.33,KZ,2022-02-06 03:55:18
495,San Juan De Uraba,8.7592,-76.5297,78.64,77,100,10.89,CO,2022-02-06 03:55:18
496,Shimoda,34.6667,138.95,46.76,44,22,27.31,JP,2022-02-06 03:55:18
497,Wattegama,6.7989,81.4808,79.72,57,96,8.21,LK,2022-02-06 03:55:19
498,Zhigansk,66.7697,123.3711,-22.16,97,100,5.61,RU,2022-02-06 03:55:19
499,Chirongui,-12.9319,45.1483,80.53,72,80,12.39,YT,2022-02-06 03:55:20
500,Mitsamiouli,-11.3847,43.2844,77.29,88,20,5.75,KM,2022-02-06 03:55:20
501,Kyrylivka,46.3759,35.3675,35.46,99,100,16.13,UA,2022-02-06 03:55:20
502,Murud,18.3258,72.965,73.96,52,41,0.6,IN,2022-02-06 03:55:21
503,Milos,36.75,24.4333,55.69,64,22,10.42,GR,2022-02-06 03:55:21
504,Nakatunguru,-2.1167,33.0667,66.24,72,98,4.56,TZ,2022-02-06 03:55:22
505,Gao,16.6362,1.637,57.51,18,0,11.41,ML,2022-02-06 03:56:22
506,Mozirje,46.3394,14.9633,37.09,70,78,2.71,SI,2022-02-06 03:56:23
507,Baryatino,54.3121,34.521,27.45,95,98,10.49,RU,2022-02-06 03:56:23
508,Luba,3.4568,8.5547,78.93,83,6,6.06,GQ,2022-02-06 03:56:23
509,San Vicente,-26.6167,-54.1333,63.63,97,57,1.21,AR,2022-02-06 03:56:24
510,Cockburn Town,21.4612,-71.1419,76.08,67,0,17.54,TC,2022-02-06 03:56:24
511,Mulanje,-16.0316,35.5,65.59,96,6,3.67,MW,2022-02-06 03:56:25
512,Medina Del Campo,41.3124,-4.9141,29.71,83,1,3.8,ES,2022-02-06 03:56:25
513,Katsuura,35.1333,140.3,42.91,29,43,7.16,JP,2022-02-06 03:56:25
514,Lagoa,39.05,-27.9833,58.62,76,3,15.82,PT,2022-02-06 03:56:26
515,Jaru,-10.4389,-62.4664,71.71,97,66,1.66,BR,2022-02-06 03:56:26
516,Karratha,-20.7377,116.8463,93.36,50,49,16.37,AU,2022-02-06 03:53:16
517,Asosa,10.0667,34.5333,57.04,35,6,6.51,ET,2022-02-06 03:56:27
518,Vulcan,45.3833,23.2667,22.69,91,25,4.36,RO,2022-02-06 03:56:27
519,Ponta Delgada,37.7333,-25.6667,60.49,88,20,18.41,PT,2022-02-06 03:54:38
520,Manokwari,-0.8667,134.0833,83.43,69,100,6.42,ID,2022-02-06 03:56:28
521,Codrington,-38.2667,141.9667,76.87,46,46,19.24,AU,2022-02-06 03:54:09
522,Riyadh,24.6877,46.7219,46.54,39,0,8.28,SA,2022-02-06 03:53:19
523,Pringsewu,-5.3582,104.9744,75.63,93,100,1.77,ID,2022-02-06 03:56:29
524,Acarau,-2.8856,-40.12,77.47,88,4,9.33,BR,2022-02-06 03:56:29
525,Kalvarija,54.4,23.2333,32.76,90,92,14.9,LT,2022-02-06 03:56:29
526,San Fernando,15.0286,120.6898,86.14,53,93,19.1,PH,2022-02-06 03:56:30
527,Sidi Ali,36.0998,0.4206,53.31,77,98,2.59,DZ,2022-02-06 03:56:30
528,San Policarpo,12.1791,125.5072,82.44,70,92,18.99,PH,2022-02-06 03:56:31
529,Garissa,-0.4536,39.6401,75.29,79,100,4.32,KE,2022-02-06 03:56:31
530,Kindu,-2.95,25.95,66.13,99,79,2.3,CD,2022-02-06 03:56:31
531,Fare,-16.7,-151.0167,81.41,74,37,19.06,PF,2022-02-06 03:56:22
532,Roald,62.5833,6.1333,37.0,87,20,26.46,NO,2022-02-06 03:56:32
533,Joacaba,-27.1781,-51.5047,67.32,99,100,1.5,BR,2022-02-06 03:51:49
534,Banjar,-8.19,114.9675,85.91,67,12,4.99,ID,2022-02-06 03:56:33
535,Khandyga,62.6667,135.6,-26.07,93,96,2.06,RU,2022-02-06 03:56:33
536,Mangrol,21.1167,70.1167,67.62,66,1,5.37,IN,2022-02-06 03:56:33
537,Palmer,42.1584,-72.3287,16.14,95,7,1.81,US,2022-02-06 03:53:36
538,Padang,-0.9492,100.3543,84.25,81,100,0.96,ID,2022-02-06 03:56:34
539,Totoral,-17.4053,-70.365,61.61,68,65,2.24,PE,2022-02-06 03:56:34
540,Kupang,-10.1667,123.5833,84.52,72,77,14.34,ID,2022-02-06 03:56:35
541,Poroshkovo,48.6683,22.7533,26.35,99,100,3.71,UA,2022-02-06 03:56:35
542,Praia Da Vitoria,38.7333,-27.0667,57.45,94,75,15.03,PT,2022-02-06 03:56:35
543,Saint-Pierre,-21.3393,55.4781,82.08,65,0,8.05,RE,2022-02-06 03:56:36
544,Kontagora,10.3999,5.4695,68.16,21,0,7.14,NG,2022-02-06 03:56:36
545,Nawa,27.0167,75.0,58.08,43,0,10.36,IN,2022-02-06 03:56:37
546,Luena,-11.7833,19.9167,57.83,94,100,4.63,AO,2022-02-06 03:56:37
547,Tucurui,-3.7661,-49.6725,73.2,97,100,2.95,BR,2022-02-06 03:56:38
548,Tautira,-17.7333,-149.15,84.22,74,49,19.28,PF,2022-02-06 03:56:38
549,Alizai,33.5383,70.3462,47.44,55,50,0.49,PK,2022-02-06 03:56:38
550,Plerin,48.5425,-2.7798,51.57,85,100,11.01,FR,2022-02-06 03:56:39
551,Morondava,-20.2833,44.2833,77.85,85,100,15.14,MG,2022-02-06 03:56:39
552,Port Lincoln,-34.7333,135.8667,78.98,45,6,19.19,AU,2022-02-06 03:56:40
553,Qaqortoq,60.7167,-46.0333,0.28,71,100,4.99,GL,2022-02-06 03:57:40
554,Tadine,-21.55,167.8833,84.09,76,37,12.86,NC,2022-02-06 03:57:40
555,Angoche,-16.2325,39.9086,73.11,89,42,11.81,MZ,2022-02-06 03:57:41
556,Rio Grande,-32.035,-52.0986,69.94,77,1,14.03,BR,2022-02-06 03:57:03
557,Lichinga,-13.3128,35.2406,64.49,94,100,4.61,MZ,2022-02-06 03:57:41
558,Serenje,-13.2325,30.2352,59.14,98,100,3.09,ZM,2022-02-06 03:57:42
559,Santa Cruz Cabralia,-16.2781,-39.0247,73.63,94,75,5.75,BR,2022-02-06 03:57:42
560,Svetlogorsk,52.6333,29.7333,30.79,90,97,12.35,BY,2022-02-06 03:57:43
561,Antofagasta,-23.65,-70.4,63.68,76,25,3.24,CL,2022-02-06 03:54:35
562,Paamiut,61.994,-49.6678,-0.94,85,100,8.21,GL,2022-02-06 03:57:43
563,Benghazi,32.1167,20.0667,59.22,69,13,7.36,LY,2022-02-06 03:54:31
564,Estacion Coahuila,32.1939,-115.0017,56.97,17,5,8.21,MX,2022-02-06 03:57:44
565,Sao Miguel Do Araguaia,-13.275,-50.1628,73.99,91,100,3.71,BR,2022-02-06 03:57:44
566,Champerico,14.3,-91.9167,79.03,65,20,4.9,GT,2022-02-06 03:57:45
567,Pisco,-13.7,-76.2167,68.05,88,0,4.61,PE,2022-02-06 03:57:45
568,Erdenet,49.0333,104.0833,7.0,74,20,4.59,MN,2022-02-06 03:57:45
569,Vista Hermosa,19.5167,-99.2167,60.4,63,97,4.99,MX,2022-02-06 03:57:46
570,Solton,52.8429,86.4787,8.42,92,86,1.25,RU,2022-02-06 03:57:46
571,Krasnyy Chikoy,50.3643,108.7512,12.83,89,100,2.89,RU,2022-02-06 03:57:47
572,Nuuk,64.1835,-51.7216,-4.23,85,100,7.07,GL,2022-02-06 03:57:47
573,Zaliztsi,49.7919,25.373,25.59,89,94,11.12,UA,2022-02-06 03:57:47
574,Kavaratti,10.5669,72.642,78.15,61,9,5.61,IN,2022-02-06 03:57:48
575,Port Hedland,-20.3167,118.5667,91.45,66,73,14.97,AU,2022-02-06 03:57:48
576,Heidenreichstein,48.8667,15.1167,35.46,74,85,8.99,AT,2022-02-06 03:57:49
577,Ust-Shonosha,61.1531,41.343,8.42,97,98,4.63,RU,2022-02-06 03:57:49
578,Isla Vista,34.4133,-119.861,59.68,41,27,5.23,US,2022-02-06 03:57:49
579,Tecolutla,20.4833,-97.0167,53.58,72,40,4.7,MX,2022-02-06 03:57:50
580,Kourou,5.1552,-52.6478,80.11,92,100,5.97,GF,2022-02-06 03:57:50
581,Qeshm,26.9581,56.2719,62.49,67,0,12.64,IR,2022-02-06 03:57:51
582,Yatou,37.15,122.3833,34.93,39,100,11.54,CN,2022-02-06 03:57:51
583,Halifax,44.6453,-63.5724,15.8,82,41,8.01,CA,2022-02-06 03:56:52
584,Norman Wells,65.282,-126.8329,-21.96,69,20,3.44,CA,2022-02-06 03:57:51
585,Impfondo,1.6381,18.0667,67.41,29,90,1.59,CG,2022-02-06 03:57:52
586,Shaunavon,49.6501,-108.4181,29.98,92,90,13.15,CA,2022-02-06 03:57:52
587,Nemuro,43.3236,145.575,27.03,64,99,23.29,JP,2022-02-06 03:57:53
588,Barretos,-20.5572,-48.5678,70.66,95,100,4.29,BR,2022-02-06 03:57:53
589,Buraydah,26.326,43.975,43.25,55,0,5.79,SA,2022-02-06 03:57:53
590,Stykkisholmur,65.0757,-22.7297,27.52,76,98,28.92,IS,2022-02-06 03:57:54
591,Castelo Branco,39.8222,-7.4909,34.12,63,0,5.14,PT,2022-02-06 03:57:54
592,Jinchang,38.4953,102.1739,16.21,84,100,7.87,CN,2022-02-06 03:57:55
593,Yarim,14.298,44.3779,51.01,53,40,4.74,YE,2022-02-06 03:57:55
